ISBN,trove_id,title,author,issued,type,relevance_score,relevance_value,identifier_type,identifier_linktype,identifier_value
9780195528046,37807072,"English skills builder 1 / Mary Manning, Margaret McKenzie, Michael Horne","Manning, Mary",2010-2013,"Book/Illustrated, Book",9.286694526672363,very relevant,url,restricted,http://www.oxforddigital.com.au
9781488610622,38423031,"Pearson English. Leanne Matheson, Mark Stracey","Matheson, Leanne",2010-2015,"Book, Book/Illustrated",13.650435447692871,very relevant,,,
9780143202837,6983703,Blueback /  Tim Winton,"Winton, Tim,  1960-",1958-2022,"Book, Audio book, Book/Illustrated, Book/Large print",24.16910171508789,very relevant,url,thumbnail,https://nla.gov.au/nla.obj-349720524-t
9780143202837,6983703,Blueback /  Tim Winton,"Winton, Tim,  1960-",1958-2022,"Book, Audio book, Book/Illustrated, Book/Large print",24.16910171508789,very relevant,url,restricted,https://nla.gov.au/nla.obj-250661350
9780143202837,24248050,Blueback :  a contemporary fable /  Tim Winton,"Winton, Tim,  1960-",1997,"Book, Book/Illustrated",9.286694526672363,very relevant,url,restricted,http://catalog.hathitrust.org/api/volumes/oclc/37748604.html
9780195505375,9494655,The Australian pocket Oxford dictionary /  edited by Grahame Johnston,"Johnston, Grahame",1976,Book,10.58095645904541,very relevant,url,restricted,http://openlibrary.org/books/OL4603313M
9780195505375,7526175,The Australian pocket Oxford dictionary / edited by Grahame Johnston,"Johnston, Grahame",1976,Book,7.884276390075684,very relevant,,,
9780440229087,6420988,Skellig / David Almond,"Almond, David, 1951-",1998-2024,"Book, Audio book, Book/Illustrated, Book/Braille, Book/Large print",16.732271194458008,very relevant,url,restricted,http://openlibrary.org/books/OL32359578M
9781486053612,191072681,Pearson history AC 9 Combo pack,,,Book,6.0044403076171875,very relevant,,,
9780190308674,167040595,Australian school oxford dictionary :  the future of Australian English /  edited by Mark Gwynn,"McKenzie, Margaret,  1944-",2012-2022,"Book/Illustrated, Book",10.191031455993652,very relevant,,,
9780170129657,20895294,Obento supreme / Ayako Fukunaga ... [and others],"Fukunaga, Ayako",1900-2009,"Book/Illustrated, Book",11.27371597290039,very relevant,,,
9781406339345,38511452,A monster calls / a novel by Patrick Ness ; from an original idea by Siobhan Dowd ; illustrations by Jim Kay,"Ness, Patrick,  1971-",1970-2021,"Book, Book/Illustrated, Audio book, Microform, Book/Large print",21.57529067993164,very relevant,url,restricted,http://link.overdrive.com/?websiteID=200669&titleID=574442
9780190308698,208716773,Australian school Oxford dictionary & thesaurus :  the future of Australian English /  edited by Mark Gwynn & Anne Knight,"Gwynn, Mark",2017,Book,8.340190887451172,very relevant,,,
9780195590197,173402052,Geography. Australian curriculum / Mark Easton,"Easton, Mark Gerald",2013-2017,"Book/Illustrated, Book",13.510377883911133,very relevant,,,
9780195590197,173402051,Geography / history,"Easton, Mark Gerald",2013-2018,"Book, Book/Illustrated",12.834980964660645,very relevant,,,
9780195590197,188052633,"Oxford big ideas geography history 7 :  Australian curriculum /  Mark Easton, Maggy Saldais","Easton, Mark Gerald",2013,"Book/Illustrated, Book",8.935046195983887,very relevant,url,restricted,http://www.oxforddigital.com.au
9780194038355,6195945,"English file. Christina Latham-Koenig, Clive Oxenden ; Paul Seligson","Latham-Koenig, Christina",1900-2025,"Book, Book/Illustrated",16.732271194458008,very relevant,url,restricted,http://openlibrary.org/books/OL9568871M
9781921228926,28898240,Five senses :  15 short stories with activities for lower secondary students /  Elli Housden,"Housden, Elli",2009-2013,"Book, Book/Illustrated",9.763036727905273,very relevant,,,
9789264265080,217429004,Innovating education and educating for innovation :  the power of digital technologies and skills,Organisation for Economic Co-operation and Development,2016,"Book, Book/Illustrated, Government publication",7.884276390075684,very relevant,url,restricted,https://dx.doi.org/10.1787/9789264265097-en
9781599822211,,,,,,,,,,
9781925487534,239199257,My Wellbeing Journal : High School / Lauren O'Brien,"O'Brien, Lauren,",2018,"Book/Illustrated, Book",6.3984904289245605,very relevant,,,
9781488624001,37548299,Iitomo. Yoshie Burrows ... [et al.],"Burrows, Yoshie",2010-2019,"Book, Book/Illustrated",17.51885414123535,very relevant,url,thumbnail,https://nla.gov.au/nla.obj-860502988-t
9781488624001,37548299,Iitomo. Yoshie Burrows ... [et al.],"Burrows, Yoshie",2010-2019,"Book, Book/Illustrated",17.51885414123535,very relevant,url,restricted,https://nla.gov.au/nla.obj-860502988
9781488624001,235217003,"iiTomo 2 Activity Book /  Yoshie Burrows, Mami Izuishi, Yōko Nishimura-Parke","Burrows, Yoshie",2018-2019,"Book, Book/Illustrated",9.610252380371094,very relevant,url,thumbnail,https://nla.gov.au/nla.obj-860498688-t
9781488624001,235217003,"iiTomo 2 Activity Book /  Yoshie Burrows, Mami Izuishi, Yōko Nishimura-Parke","Burrows, Yoshie",2018-2019,"Book, Book/Illustrated",9.610252380371094,very relevant,url,restricted,https://nla.gov.au/nla.obj-860498688
9781488615061,159853590,"Pearson science. [authors, Rochelle Manners, Donna Chapman, George Walpole, Greg Linstead, Warrick Clarke, Jacinta Devlin, David Madden, Greg Rickard, Maggie Spenceley; literacy consultant, Kristina Love]","Manners, Rochelle",2011-2017,"Book/Illustrated, Book",14.306123733520508,very relevant,,,
9781488615061,218589605,"Pearson science A.B. 8 :  Australian curriculum /  authors : Greg Rickard, [and seven others]","Rickard, Greg",2016,"Book/Illustrated, Book",8.119243621826172,very relevant,,,
9781488615061,224149092,"Pearson science 8 : Australian curriculum / coordinating author : Greg Rickard ; authors: Warrick Clarke, [and eleven others]","Rickard, Greg",2016,"Book/Illustrated, Book",6.3984904289245605,very relevant,,,
9781488615061,229003637,Pearson science 8 : activity book : Australian curriculum,,2016,"Book/Illustrated, Book",6.3984904289245605,very relevant,,,
9780763676797,38635726,The golden day /  Ursula Dubosarsky,"Dubosarsky, Ursula,  1961-",2011-2015,"Book, Audio book, Book/Illustrated",16.600107192993164,very relevant,url,restricted,https://www.overdrive.com/search?q=EDF6C7E9-1DBB-40B0-885C-B67ED81B0D6A
9780060787325,19827771,"Collins Italian dictionary / [general editor, Michela Clari ; contributors, Daphne Day ... [et al.]]","Clari, Michela",2002-2006,"Book, Book/Illustrated",10.191031455993652,very relevant,url,restricted,http://openlibrary.org/books/OL3436959M
9781458650498,198060697,"Focus on English :  a lanugage, literature and literacy course /  Rex Sadler, Sandra Sadler, Viv Winter","Sadler, R. K. (Rex Kevin)",2015-2016,"Book/Illustrated, Book",9.763036727905273,very relevant,,,
9781458650498,211391380,"Focus on English. a language, literature and literacy course / Rex Sadler, Sandra Sadler, Viv Winter","Sadler, R. K. (Rex Kevin)",2015-2017,"Book/Illustrated, Book",9.286694526672363,very relevant,,,
9781488617492,230401955,Ecco! :  uno activity book /  Marisa Tarascio-Spiller ; Liana Trevisan,"Tarascio-Spiller, Marisa",2017-2018,"Book, Book/Illustrated",9.286694526672363,very relevant,url,thumbnail,https://nla.gov.au/nla.obj-616726173-t
9781488617492,230401955,Ecco! :  uno activity book /  Marisa Tarascio-Spiller ; Liana Trevisan,"Tarascio-Spiller, Marisa",2017-2018,"Book, Book/Illustrated",9.286694526672363,very relevant,url,restricted,https://nla.gov.au/nla.obj-616726173
9781488617492,232664493,Ecco!. Liana Trevisan [and 4 others],"Trevisan, Liana",2018,"Book/Illustrated, Book",6.751034259796143,very relevant,,,
9781474459907,240054657,"Commemorative modernisms :  women writers, death and the First World War /  Alice Kelly","Kelly, Alice",2020,Book,6.3984904289245605,very relevant,,,
9781474459907,242743265,"Commemorative modernisms : Women's writing, death and the first world war","KELLY, ALICE",2020,Book,6.0044403076171875,very relevant,,,
9780730372776,239054570,"Jacaranda humanities alive 8 :  Victorian curriculum /  Robert Darlington, Judy Mraz, Graeme Smithies, Matthew Richardson, Benjamin Rood, Yasmine McCafferty, Simon Phelan, Cathy Bedson, Ashley Wood, Luke Jackson, Alistair Purser, Denise Miles, Allan Kerr, Isabella Webster, Anne Low","Darlington, Robert",2020,"Book/Illustrated, Book",9.114736557006836,very relevant,url,thumbnail,https://nla.gov.au/nla.obj-3337203441-t
9780730372776,239054570,"Jacaranda humanities alive 8 :  Victorian curriculum /  Robert Darlington, Judy Mraz, Graeme Smithies, Matthew Richardson, Benjamin Rood, Yasmine McCafferty, Simon Phelan, Cathy Bedson, Ashley Wood, Luke Jackson, Alistair Purser, Denise Miles, Allan Kerr, Isabella Webster, Anne Low","Darlington, Robert",2020,"Book/Illustrated, Book",9.114736557006836,very relevant,url,restricted,https://nla.gov.au/nla.obj-3337203441
9781599829234,228380065,The Catholic youth Bible : New Revised Standard Version. Catholic edition,,2017-2018,"Book, Book/Illustrated",6.0044403076171875,very relevant,,,
9780170417655,,,,,,,,,,
9782021030907,,,,,,,,,,
9780571056866,6709084,Lord of the flies /  William Golding,"Golding, William, 1911-1993",1900-2025,"Book, Audio book, Book/Illustrated, Book/Braille, Book/Large print",31.487228393554688,very relevant,url,restricted,http://openlibrary.org/books/OL8821262M
9780571056866,249801073,Lord of the flies :  a novel /  William Golding ; with an introduction and notes by Ian Gregor and Mark Kinkead-Weekes,"Golding, William,  1911-",1959-1999,"Book, Book/Illustrated",9.286694526672363,very relevant,,,
9780802797797,8668262,Mao's last dancer /  Li Cunxin,"Li, Cunxin,  1961-",1900-2020,"Book, Audio book, Book/Illustrated, Book/Large print, Sound",27.195024490356445,very relevant,url,thumbnail,https://nla.gov.au/nla.obj-349292284-t
9780802797797,8668262,Mao's last dancer /  Li Cunxin,"Li, Cunxin,  1961-",1900-2020,"Book, Audio book, Book/Illustrated, Book/Large print, Sound",27.195024490356445,very relevant,url,restricted,https://nla.gov.au/nla.obj-349343820
9780730379195,210255483,Jacaranda geography alive. Victorian curriculum / Jill Price [and ten others],"Price, Jill",2016-2020,"Book, Book/Illustrated",9.451655387878418,very relevant,,,
9780763669881,158356880,The interrogation of Ashala Wolf /  Ambelin Kwaymullina,"Kwaymullina, Ambelin,  1975-",2012-2021,"Book, Audio book",17.1976318359375,very relevant,url,restricted,http://openlibrary.org/books/OL27161053M
9780375842207,7520930,The book thief / Markus Zusak,"Zusak, Markus",2005-2024,"Book, Book/Illustrated, Audio book, Book/Large print, Book/Braille",26.59646987915039,very relevant,url,restricted,http://eds.wheelers.co
9780730348559,229854238,"Jacaranda maths quest 9 /  Mark Barnes, Joanne Bradley, Lyn Elms, Robert Cahn ; contributing authors : Brendan Owen, Roger Blackman, Coral Connor, Catherine Hughes, Anita Cann, Elena Iampolsky, Irene Kiroff, Carol Patterson, Lee Roland, Robert Rowland, Nilgun Şafak, Douglas Scott, Robyn Williams","Barnes, Mark",2017-2018,"Book, Book/Illustrated",7.633111000061035,very relevant,,,
9780730348559,238891802,"Jacaranda maths quest 9 victorian curriculum (revised) learnon & print / Mark Barnes, Joanne Bradley, Lyn Elms, Robert Cahn (author) ; Brendan Owen, Roger Blackman, Coral Connor, Catherine Hughes Anita Cann, Elena Iampolsky, Irene Kiroff, Carol Patterson, Lee Roland, Robert Rowland, Nilgun Safak, Douglas Scott, Robyn William (author)",,2017,Book,6.0044403076171875,very relevant,,,
9781351715850,237148005,"Oral history, education, and justice :  possibilities and limitations for redress and reconciliation /  edited by Kristina R. Llewellyn and Nicholas Ng-A-Fook","Llewellyn, Kristina R.,  1976-",2020,Book,7.070510387420654,very relevant,url,restricted,https://www.taylorfrancis.com/books/9781315179278
9781877011313,16268193,How to blitz grade 1 theory /  by Samantha Coates,"Coates, Samantha",2001-2009,"Book/Illustrated, Book",9.114736557006836,very relevant,,,
9781876739485,35079146,"Ni hao 2 : Chinese language course, elementary level. by Shumang Fredlein, Paul Fredlein","Fredlein, Shumang",1993-2017,"Book, Book/Illustrated",9.286694526672363,very relevant,,,
9780730348597,7501049,"Science quest. Graeme Lofts, Merrin J. Evergreen","Lofts, Graeme",1996-2021,"Book, Book/Illustrated, Book/Braille",21.20689582824707,very relevant,url,thumbnail,https://nla.gov.au/nla.obj-3340424253-t
9780730348597,7501049,"Science quest. Graeme Lofts, Merrin J. Evergreen","Lofts, Graeme",1996-2021,"Book, Book/Illustrated, Book/Braille",21.20689582824707,very relevant,url,restricted,https://nla.gov.au/nla.obj-3340424320
9780730348597,229433969,"Jacaranda science quest 8 : Victorian curriculum / Graeme Lofts, Merrin J. Evergreen and contributing author [six others]","Lofts, Graeme",2018,"Book/Illustrated, Book",7.633111000061035,very relevant,,,
9780990552918,,,,,,,,,,
9780070162075,21621191,A history of ancient Greece /  Nancy Demand,"Demand, Nancy H",1996,"Book, Book/Illustrated",7.633111000061035,very relevant,url,restricted,http://www.loc.gov/catdir/toc/mh022/95042782.html
9780170122696,8492762,"Wo de mu yu :  My mother tongue /  Wei Ha, Jixing Xu ; Shaorong Baggio, series editor ; James Wu, photography","Ha, Wei",2005-2006,"Book, Book/Illustrated",8.548882484436035,very relevant,url,restricted,http://openlibrary.org/books/OL25560967M
9781583335239,163316369,Garbology :  our dirty love affair with trash /  Edward Humes,"Humes, Edward",2012-2016,"Book, Book/Illustrated, Audio book",10.053027153015137,very relevant,url,restricted,https://www.hoopladigital.com/title/11668644
9781108772853,209427727,"Essential mathematics for the Victorian Curriculum /  David Greenwood, Sara Woolley, Jenny Goodman, Jennifer Vaughan, Stuart Palmer","Greenwood, David Michael, 1970-",2016-2024,"Book/Illustrated, Book",10.703790664672852,very relevant,url,thumbnail,https://nla.gov.au/nla.obj-2899714736-t
9781108772853,209427727,"Essential mathematics for the Victorian Curriculum /  David Greenwood, Sara Woolley, Jenny Goodman, Jennifer Vaughan, Stuart Palmer","Greenwood, David Michael, 1970-",2016-2024,"Book/Illustrated, Book",10.703790664672852,very relevant,url,restricted,https://nla.gov.au/nla.obj-2899714736
9781108772853,238730313,"Essential Mathematics for the Victorian Curriculum Year 9 /  Authors, David Greenwood [and 5 others]","Greenwood, David Michael,  1970-",2019,"Book/Illustrated, Book",7.070510387420654,very relevant,,,
9781108772853,237878103,"Essential Mathematics for the Victorian Curriculum Year 9 / Authors, David Greenwood [and 5 others]","Greenwood, David Michael, 1970-",2019,"Book/Illustrated, Book",6.751034259796143,very relevant,,,
9781108772853,260159239,"Essential Mathematics for the Victorian Curriculum Year 9 /  Authors, David Greenwood [and 5 others]","Greenwood, David",2019,"Book/Illustrated, Book",6.3984904289245605,very relevant,,,
9781108772853,235592962,Essential Mathematics for the Victorian Curriculum Year 9 Second Edition : print bundle (textbook and hotmaths) / Cambridge University Press,,2019,Book,6.0044403076171875,very relevant,,,
9781488657139,235217003,"iiTomo 2 Activity Book /  Yoshie Burrows, Mami Izuishi, Yōko Nishimura-Parke","Burrows, Yoshie",2018-2019,"Book, Book/Illustrated",9.610252380371094,very relevant,url,thumbnail,https://nla.gov.au/nla.obj-860498688-t
9781488657139,235217003,"iiTomo 2 Activity Book /  Yoshie Burrows, Mami Izuishi, Yōko Nishimura-Parke","Burrows, Yoshie",2018-2019,"Book, Book/Illustrated",9.610252380371094,very relevant,url,restricted,https://nla.gov.au/nla.obj-860498688
9781488610400,38423031,"Pearson English. Leanne Matheson, Mark Stracey","Matheson, Leanne",2010-2015,"Book, Book/Illustrated",13.650435447692871,very relevant,,,
9780521719117,8355421,Essential English skills : a multi-level approach / Alison Rucco,"Rucco, Alison",2005-2008,"Book, Book/Illustrated",13.787302017211914,very relevant,,,
9780521719117,228533450,Essential English skills : a multi-level approach : Year 8 / Alison Rucco and Sonya Stoneman,"Rucco, Alison",2007-2009,"Book, Book/Illustrated",6.3984904289245605,very relevant,,,
9780099572862,8424114,The boy in the striped pyjamas : a fable / by John Boyne,"Boyne, John,  1971-",1900-2024,"Book, Audio book, Book/Illustrated, Book/Large print, Book/Braille",25.467350006103516,very relevant,url,thumbnail,http://thecollectingbug.com/tor-photos/cards/rusivictoria/26740/p_103755_sma.jpg
